"event","action"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_clean_fridge1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_clean_fridge1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/open"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_clean_fridge1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_clean_fridge1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/close"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_clean_fridge1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_clean_fridge1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_clean_fridge1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_clean_fridge1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_clean_fridge1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_clean_fridge1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/open"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_clean_fridge1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_clean_fridge1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/close"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_clean_fridge1_scene2","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_clean_fridge1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_clean_fridge1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_clean_fridge1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_clean_fridge1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_clean_fridge1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/open"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_clean_fridge1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_clean_fridge1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/close"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_clean_fridge1_scene3","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_clean_fridge1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_clean_fridge1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_clean_fridge1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_clean_fridge1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_clean_fridge1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/open"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_clean_fridge1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_clean_fridge1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/close"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_clean_fridge1_scene4","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_clean_fridge1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_clean_fridge1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_clean_fridge1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_clean_fridge1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_clean_fridge1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/open"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_clean_fridge1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_clean_fridge1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/close"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_clean_fridge1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_clean_fridge1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_clean_fridge1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_clean_fridge1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_clean_fridge1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_clean_fridge1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/open"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_clean_fridge1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_clean_fridge1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/close"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_clean_fridge1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_clean_fridge1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_clean_fridge1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_clean_fridge1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_clean_fridge1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_clean_fridge1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/open"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_clean_fridge1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_clean_fridge1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/close"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_clean_fridge1_scene7","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event10_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/open"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event11_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event12_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event13_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/close"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event14_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event15_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event16_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/open"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event17_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event18_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event19_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/putIn"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event20_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/close"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event21_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event22_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event23_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event24_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event25_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event26_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event27_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event28_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event29_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event30_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event31_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event32_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event33_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event34_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event35_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event36_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/switchOn"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event8_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/switchOff"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event9_clean_kitchen1_scene1","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event10_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/open"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event11_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event12_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event13_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/close"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event14_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event15_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event16_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/open"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event17_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event18_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event19_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/putIn"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event20_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/close"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event21_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event22_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event23_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event24_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event25_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event26_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event27_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event28_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event29_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event2_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event30_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event31_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/put"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event32_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event33_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event34_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event35_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event36_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event3_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event4_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event5_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event6_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event7_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/switchOn"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event8_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/switchOff"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event9_clean_kitchen1_scene5","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event0_clean_kitchen1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event10_clean_kitchen1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/open"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event11_clean_kitchen1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event12_clean_kitchen1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event13_clean_kitchen1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/close"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event14_clean_kitchen1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/turnTo"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event15_clean_kitchen1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/wipe"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event16_clean_kitchen1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/open"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event17_clean_kitchen1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event18_clean_kitchen1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/grab"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event19_clean_kitchen1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/putIn"
"http://kgrc4si.home.kg/virtualhome2kg/instance/event1_clean_kitchen1_scene6","http://kgrc4si.home.kg/virtualhome2kg/ontology/action/walk"
