"inside_object","outside_object"
"http://kgrc4si.home.kg/virtualhome2kg/instance/candle184_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom75_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/nightstand107_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom75_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/rug180_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom75_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cupcake191_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom75_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe181_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom75_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/floor78_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom75_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/chair113_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom75_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate202_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom75_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/chair110_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom75_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/garbagecan106_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom75_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer161_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom75_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wall85_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom75_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/ceiling95_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bedroom75_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/photoframe194_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf108_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/folder207_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf108_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book196_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf108_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book195_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf108_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/folder206_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf108_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/radio179_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf108_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/box197_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf108_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl290_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book292_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/condimentbottle296_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bananas321_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/box289_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/condimentshaker298_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book294_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/paper305_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book295_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/condimentshaker299_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book291_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile288_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bananas320_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/condimentbottle297_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book293_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/paper304_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl322_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf251_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/paper458_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf377_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book441_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf377_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/photoframe453_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf377_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book443_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/bookshelf377_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer128_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet115_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger118_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet115_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer124_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet115_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger120_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet115_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer126_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet115_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger116_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet115_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger122_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet115_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer129_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet115_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer125_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet115_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger119_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet115_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer123_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet115_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger117_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet115_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger121_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet115_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer127_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet115_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt136_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger131_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile151_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer161_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger147_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile163_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer155_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile169_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants138_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger139_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile158_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer153_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile171_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants142_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger143_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer157_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile160_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger149_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile154_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger135_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer165_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile166_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer150_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile170_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants140_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger137_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile159_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger145_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile152_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt146_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer167_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile164_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger148_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt132_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile162_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger141_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants134_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile156_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants144_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger133_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile168_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet130_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger395_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants393_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile404_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer411_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile416_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer400_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile421_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants389_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger386_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile410_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger398_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile413_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants391_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger390_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer415_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt387_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile401_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer407_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile419_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants394_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger382_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespants385_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile408_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger399_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile409_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger388_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer417_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile420_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer405_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt396_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile402_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger397_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile414_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer403_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothesshirt383_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger384_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile412_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/hanger392_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile418_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile406_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/closet381_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer153_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile154_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer155_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile156_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer157_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile159_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer161_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile163_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer167_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile170_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer403_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile404_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer405_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile406_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/closetdrawer407_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/clothespile409_scene1"
