"upper_object","lower_object"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate280_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork274_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass283_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/milk341_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book271_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate275_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork281_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass272_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife282_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/salmon332_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/microwave316_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/mouse173_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/mousemat174_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/mouse436_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/mousemat437_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/tablelamp104_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/nightstand107_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/tablelamp105_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/nightstand109_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/nightstand109_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug180_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/slippers204_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug180_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bed112_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug180_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/nightstand107_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug180_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/slippers203_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug180_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cupcake319_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass284_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book271_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass276_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/whippedcream323_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass272_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/milk341_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pie324_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass283_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bench234_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug255_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bench235_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug255_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug424_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/sofa375_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug424_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pillow428_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/sofa375_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pillow429_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/sofa375_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/fryingpan270_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/stove314_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel57_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/towel55_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel57_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/towel56_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/tv266_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand232_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/orchid262_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand232_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wineglass301_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand232_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/box302_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand232_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/towel306_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand232_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/photoframe303_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand232_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wineglass300_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand232_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/tv433_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand376_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cellphone456_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand376_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/remotecontrol460_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/tvstand376_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallshelf252_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wall219_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bathroomcabinet49_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wall21_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe259_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wall221_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe427_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wall355_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe258_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe256_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe259_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe261_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/chips334_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wallshelf252_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/chocolatesyrup336_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wallshelf252_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/candybar335_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wallshelf252_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/chips333_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wallshelf252_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cereal339_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wallshelf253_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/crackers337_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wallshelf253_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/creamybuns338_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wallshelf253_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate63_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wallshelf44_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/candle71_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wallshelf44_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate279_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork278_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass284_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass276_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass272_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife285_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/whippedcream323_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife273_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate287_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cupcake319_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass283_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pie324_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork286_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/milk341_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book271_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate280_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork281_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork274_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate275_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife277_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife282_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass283_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/whippedcream323_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass272_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass284_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass276_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/milk341_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book271_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pie324_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cupcake319_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bench235_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug255_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bench234_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug255_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe258_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/wallpictureframe256_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate462_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/breadslice464_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cellphone457_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/dishbowl452_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/peach449_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cupcake463_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plum451_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple445_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/peach449_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plum451_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/lime447_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plum450_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/bananas446_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/lime447_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/peach448_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/apple444_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cellphone457_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/coffeetable378_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/pie324_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass284_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/milk341_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife282_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass276_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate280_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass272_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork274_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork286_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate275_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass283_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork281_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/whippedcream323_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate279_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife273_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife277_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryknife285_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/plate287_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cupcake319_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/cutleryfork278_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book271_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/kitchentable233_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass272_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/book271_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/waterglass284_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/milk341_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
"http://kgrc4si.home.kg/virtualhome2kg/instance/whippedcream323_scene1","http://kgrc4si.home.kg/virtualhome2kg/instance/rug254_scene1"
